asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
N1000,12,48,q_b,8,11.456156443794628,"[11.454775572791991,0.14845008786233913,0.07035575685123491,0.04744672768772508,0.035942023711808775,0.019634631376709316,0.017240992937358472,0.011977893962330058,0.007064679654894978,0.006841535382834097,0.0065793500835351374,0.005931841016427433,0.005667990302830363,0.005194404127947257,0.004947893597889544,0.004651720066130632]",49.0747204718576,"[49.074613444702635,0.08548090608331817,0.04030835572598251,0.027329491843462707,0.021274126154142283,0.011650166802553135,0.009848418355411429,0.00701805347796179,0.004169791981351328,0.003934936015006529,0.0037004507849527214,0.0034366086504590957,0.0030664276549188427,0.0029866149097068583,0.0028274295270437812,0.0025967375011820195]",0.0004878811305388808,0.0016341247179707304
N1000,12,48,q_b,9,9.930775013815039,"[9.840929545479929,1.316468633614216,0.1578113333485548,0.12586351431704632,0.03516145737079883,0.024351069922380765,0.01692497640193378,0.011808978008255235,0.009351266276410121,0.007343870457934055,0.006396582021298608,0.005658792906431124,0.005364796943446635,0.004785722733375592,0.004600474914502347,0.00446951947711697]",40.39883841888692,"[40.3885743537932,0.9028197178025635,0.08994469562377409,0.07186552827691262,0.02039141415882025,0.014457474011442487,0.009668821359505317,0.006817000807350006,0.0054337746530300195,0.004390454054984552,0.003712033272470158,0.0032658027785321857,0.003099392956832514,0.002783168671480518,0.0026570774896352354,0.0025832655982729515]",0.0004882270168309333,0.0016473765260151528
N1000,12,48,q_b,10,11.014941211573612,"[11.01278050192093,0.20056048171598,0.053316098843236896,0.05106797252803633,0.027974311158206214,0.020496686093285074,0.016279319645235216,0.011085492191143518,0.010283675975211109,0.007572559063943651,0.006049790283311354,0.005551788569092233,0.005253375037022468,0.005121962169414107,0.00485958949143874,0.00468094702096712]",47.04860974493385,"[47.04844557983453,0.11378334036036807,0.031584027368799936,0.029135025031476147,0.01628560366394175,0.012329922374195277,0.009505458353216582,0.006462610928607448,0.005691180406220237,0.004291096341716175,0.0034628188369114563,0.003143543417961742,0.002994226701205045,0.002942949350787858,0.0028357504154217276,0.002587010352271893]",0.00048805022379383445,0.0016340424443041194
N1000,12,48,q_b,11,10.40872585826864,"[10.401512758811213,0.3755672289036573,0.07028596854761579,0.04062990283917865,0.03417599605262048,0.022081088589803257,0.018677292474439777,0.012032948118533948,0.009558957510416242,0.006904350138953005,0.006685777194134918,0.0059593182476736055,0.0053284406661518605,0.004974718065945869,0.00469246637704151,0.00458788047621647]",44.409082082876424,"[44.408501580622094,0.2204175871114422,0.040066615202136655,0.02328460567123214,0.019698381798455206,0.012785811685390391,0.010814344242775917,0.007274320260453643,0.005543031317407908,0.00406926126224417,0.003952037099092109,0.003406969513192005,0.002994724173911743,0.002952076944250344,0.002707814462359333,0.0025482941161083985]",0.00048811454689712264,0.001670265212151564
N1000,12,48,q_b,12,11.71611677551811,"[11.714808664475843,0.1563854938763842,0.05850538908873103,0.042005825206797555,0.021998742973503592,0.011753146532189049,0.008987591818719689,0.00764854640003459,0.006734060766868093,0.006376103692856792,0.0057070064928599045,0.005294340153288264,0.005207424781038889,0.005093574462562391,0.004876391176561433,0.00465384650436183]",50.622732321351236,"[50.62262947598643,0.09192621433483433,0.033031559317411,0.023221601510078484,0.012578307877601684,0.006823830875227587,0.005137529764846523,0.004332918747515414,0.003963078732696501,0.0036705880954825587,0.003244629207924959,0.0031275534945088925,0.0030845377418111017,0.0028478603287396364,0.002832948604553049,0.002602884289362837]",0.0004881991189904511,0.0016214878299213387
N1000,12,48,q_b,13,12.102150496064883,"[12.101950075239056,0.0452020528502553,0.03846756646121139,0.023537338950247736,0.015180463007828172,0.013283398737270738,0.008347304209526651,0.007493087871110797,0.006445252682021984,0.006171691987015255,0.005711307818473467,0.005405787846000033,0.005291576962536202,0.0051159568731280825,0.004846602814309731,0.00470799878698148]",52.61993285724704,"[52.61991756303757,0.02631797535778619,0.021707668018276484,0.01362356908545991,0.008810014103049718,0.007913121128845246,0.004729518418538728,0.004204593213866375,0.0037363422972175866,0.003558962453702693,0.0032818162738906774,0.003072260949265737,0.003040392782365113,0.00290241871218189,0.0028769518160273533,0.0026530689244404436]",0.0004881989734712988,0.001626788207270927
N1000,12,48,q_b,14,11.952317419942176,"[11.95192663643379,0.07942811028563326,0.03322405252343649,0.028242019391816277,0.02435244419568768,0.011327453109327876,0.009179855227413568,0.007649374334644968,0.006985510399423945,0.006524801259083926,0.0064489010233021605,0.005427647606755836,0.005383024312297964,0.005157609348456987,0.005041537927239516,0.004854056770063692]",51.71890310034143,"[51.71887330600464,0.045732053494153165,0.01874686419478402,0.016090193157814986,0.01433554555164445,0.006390420285902887,0.00516311647531032,0.004367814816424076,0.003968249257830126,0.003809459298000728,0.0036591765789914855,0.003146341940787969,0.003037531516162887,0.0030111974560877897,0.00290353479138893,0.0027832776489299725]",0.0004879985935986042,0.001631165182336674
N1000,12,48,q_b,15,10.192802410031057,"[10.187386933678361,0.3078619520272458,0.10397230163436645,0.04855891341848253,0.03443940662495571,0.022710464810173876,0.019185592478441878,0.00971547104837113,0.007796399739495828,0.006908497909738187,0.00617823891839243,0.005015136352375877,0.0048296404423572884,0.004620580611282978,0.004507317797187905,0.004483811442915372]",43.47451766437985,"[43.474081880147075,0.1807315301939441,0.060349156031059815,0.027635701827096935,0.02039258567953555,0.013138885270825707,0.01080088932430443,0.005622695160766579,0.004539565701891364,0.0038931278187555617,0.0036047817846824016,0.002932074309846698,0.0027599591465789,0.002671662009618278,0.0025211015133107,0.002441639065652489]",0.0004883057181359618,0.0016710118457094806
N1000,12,48,q_b,16,11.474869265181471,"[11.472866948767734,0.18022079027493457,0.08911793843554454,0.051538321800566805,0.033602236691455116,0.028584130793084687,0.020141554348941947,0.01230833623120928,0.009199899231711758,0.009092836290184977,0.007496671363304864,0.006045868960211031,0.005597407333976809,0.005282408649940385,0.0050596875208943565,0.004758591409788355]",49.4602534356137,"[49.460096030376974,0.10455494719502613,0.052272869677056875,0.03021561187240859,0.02025646813969153,0.016727814596300974,0.011526448019281496,0.006969196823490511,0.00536381017888795,0.005155598756659502,0.004337848047085913,0.003528689913978803,0.003274089901373726,0.0030929950554237987,0.0028168200742244944,0.0026447971524691254]",0.0004878300169366412,0.0016345552375495954
N1000,12,48,q_b,17,11.424591162374083,"[11.422165559264316,0.17339024021559601,0.11790895468729144,0.0938768175731194,0.03719380233149726,0.025799962616311,0.012716175112057927,0.010028996868573122,0.009206817370999505,0.008013202180929692,0.006628327302320044,0.0056930769802713615,0.005258655338153502,0.005082286131687648,0.005017819817966287,0.004725149608796308]",49.05479639122276,"[49.0545982686361,0.10486336808339372,0.06582336727083021,0.05663897930817314,0.022012697996751554,0.014886448849095938,0.007527175827834894,0.005747210206622031,0.005194611333437985,0.004412649107677019,0.0038888132312816055,0.0032254886201440267,0.003050745287331033,0.0029440393192364024,0.0027931189632793845,0.002656945024465289]",0.00048815435729920864,0.0016332177174817465
N1000,12,48,v_b,0,3.327637500402269,"[3.3217776988003176,0.1766877273182629,0.0821181762608073,0.022458981195393853,0.018171052476573506,0.007512503253591696,0.007001288326500594,0.004349685872520874,0.004083140757247732,0.0033293634079997842,0.001987878584524746,0.001852415401805245,0.0015747394817530222,0.0015016014352396303,0.0013472866192688364,0.0012837010042054651]",23.18843996860808,"[23.1881164270544,0.11133821807405644,0.047531416364730156,0.013418650621816674,0.010686473711626178,0.004311774430199829,0.0040188938729828596,0.0024400931547951836,0.0023601912232936815,0.0018636176120263872,0.0011808484754148763,0.0010733521881806864,0.0009230501974722458,0.0008430835419073767,0.0007924544125184587,0.0007550115951920495]",0.00048720015911385417,0.001699362313517615
N1000,12,48,v_b,1,3.2567865260447735,"[3.255051671341215,0.08469684857971933,0.05798415965294327,0.017336198458530034,0.0150373570860907,0.01170281299881336,0.0060089800524581105,0.004973323031486641,0.0038424882201116063,0.0023857232694863982,0.0020383390533645455,0.0018596133686302405,0.0017408376151747695,0.00152215085113203,0.0013535882852759285,0.0012890522917111682]",22.480696961354088,"[22.48061476402717,0.048155099901464014,0.03344518826942252,0.010250656618227124,0.008765052148023374,0.00664280839906783,0.0034537948270596725,0.0028360135783206454,0.002224305637763679,0.0013686736396839722,0.001148019524719849,0.001084110762286111,0.0009578668760165302,0.0008967080058850532,0.0007874365932567277,0.0007409451688823095]",0.0004798484587809071,0.0016448958438699175
N1000,12,48,v_b,2,3.0741210086200184,"[3.05955840292356,0.26185678519686384,0.12827972166817547,0.058681091045577206,0.022027583475883978,0.014311514152090607,0.008970671835612596,0.005878003236648265,0.004351026144034377,0.003193380262573185,0.0024511024711249096,0.00206345291176845,0.001753412477064074,0.0016057548046281463,0.0014670457830395368,0.0014012947095127918]",21.17447357457816,"[21.17331954862137,0.20387547641668347,0.07671267842540626,0.033590345606364806,0.013122443429806651,0.008087983062602633,0.005214556030398723,0.003297793718511382,0.0025403436973611224,0.0018101964906267255,0.0014221495013223887,0.0012279783244562635,0.0010066238141932808,0.0009057055433575137,0.0008240895393935494,0.0008011859081768737]",0.00048765531391836703,0.001614052479955374
N1000,12,48,v_b,3,3.2361346082239817,"[3.230867118204634,0.14206701873699498,0.0972771411582611,0.058442815069432386,0.02367416485758779,0.015703645045567052,0.010072706992110598,0.007274467296681217,0.00396036190295387,0.003223809222333607,0.0020235210694354365,0.0018360494305479577,0.0015533137920088083,0.0015353699567346756,0.0013878288049570314,0.0013180365310473956]",22.004818105807367,"[22.004531104162425,0.08842850178065119,0.05736892824574567,0.0345233307588277,0.013555992309910623,0.008942828904594306,0.0058306612939139045,0.004055498648632487,0.0022750503390633445,0.0018315771303479556,0.0011889492975031336,0.001065702013476058,0.0009016018589185981,0.0008781145532977454,0.0008251867132322548,0.0007575245651686535]",0.0004614600620698184,0.001671344302182064
N1000,12,48,v_b,4,3.210053091934418,"[3.2088373367521523,0.0838569264116284,0.017256579716498553,0.015128820193726134,0.01115708762448507,0.007906869938099883,0.004585810593746345,0.003162051535960114,0.0028073187160421883,0.002048617303657546,0.002017266690000206,0.001743194206640268,0.0016026219678076956,0.0014621534102420813,0.0013128512829617349,0.0012252331506958888]",22.408727248413026,"[22.408670144195945,0.04791121506927997,0.010176240180057602,0.00890970060533753,0.006454008054712528,0.004492353503108273,0.002627555668027234,0.0017838347652877444,0.0016082999710688901,0.0011674422862875563,0.001139915408122925,0.001000824319945202,0.0009473448542365799,0.0008388572958956037,0.0007738187043787834,0.0006834540499494451]",0.0004767056670971215,0.0016715687808152952
N1000,12,48,v_b,5,3.406326062309802,"[3.405782649977507,0.05308209819509374,0.024317592571562546,0.013458792180987202,0.006704030157006286,0.004649088849297374,0.003887198692929931,0.0025458777346288076,0.0022924620854293436,0.0019038372658749694,0.0018381327764352303,0.0017254354935031697,0.0015892665741367217,0.0014608119620840305,0.0014231331125121307,0.001232719829925149]",23.56066811187334,"[23.560640831685213,0.031603665915354094,0.013624029042733408,0.008035689233280421,0.0038049577803851947,0.002698365665089901,0.0021984486260954537,0.0014874921428003126,0.0013253565432313095,0.0010848776714754542,0.001058441751077629,0.0009870526121721565,0.0009142355577156131,0.0008442787279619766,0.0008067654186240323,0.0006838929873973158]",0.00048258461174555123,0.001692928235965163
N1000,12,48,v_b,6,3.341466388942743,"[3.3400421249755468,0.09316756223535815,0.020737674716137185,0.015027974741742224,0.01051688033014327,0.004524794362285519,0.003546295331869209,0.0033624002818201343,0.002531472000926209,0.002196809142167038,0.0017694645691190003,0.0017085104265279574,0.0015463277923098981,0.0013893094245309636,0.001373886013072668,0.0013008857252105738]",23.327072644686456,"[23.327004181602828,0.0538831797272861,0.012382984982735677,0.008739863670420005,0.006123579717004771,0.0026506649179763647,0.0020638276218363323,0.0019429792510673133,0.0014632667962361386,0.0013019021895932697,0.001021143112350304,0.0009603580753428113,0.0008748589673654863,0.0007973502597478964,0.0007904403585516109,0.0007586200735687579]",0.0004882060457020998,0.0017112853847580187
N1000,12,48,v_b,7,3.173974563533027,"[3.1637603466363373,0.24031872432093154,0.07665952401537239,0.022279621123310542,0.01808668309681512,0.01136660333384005,0.008777806527754858,0.006190294128499291,0.0034866815281401078,0.002646507351279182,0.0019877652329365735,0.0019262505277231876,0.001834674956814417,0.001699907606947759,0.0014825063043589091,0.0013682315942431644]",21.936952634319187,"[21.93612477516107,0.18436096373684113,0.044331618440858526,0.012898071396269572,0.010410180825964111,0.006479634076693064,0.005040019276638379,0.003497826256411049,0.001999742599715202,0.0015190471717225448,0.0011308543414768762,0.001107597424918955,0.0010438094983264512,0.0009544486707620275,0.0008355472241076665,0.0007787845288783016]",0.0004710080975200981,0.001684642205953301
N1000,12,48,v_b,8,3.3963527208733417,"[3.395901668043002,0.044057678540736306,0.026988291888351307,0.013594166739013662,0.009312295396665103,0.0073016681924995275,0.005658863987975366,0.0029972420244931118,0.0028420184413483628,0.0020155307472497293,0.0019345498352272856,0.0018167420501562692,0.0016444765680244356,0.0015173395640148456,0.0014652610583776953,0.001428906623979894]",23.523727928183963,"[23.52370554565729,0.025803103809433896,0.015886096962510893,0.008104012234930446,0.005366470168636641,0.004187575596372911,0.00318843011707225,0.0018132158005085635,0.0016422735173692218,0.0011623681257057147,0.001126148546705507,0.0010267237821875834,0.0009500083934820603,0.0009008957335973165,0.0008258854798027626,0.0008011229336721657]",0.00047614926006644964,0.00170972340492153
